Inj.	Injection Name	Type 	Ret.Time	Amount	Rel.Area 	Area	Height	Type
33	238	Unknown	3.113 	1.8974 	0.45 	0.0464 	0.52 	Rd
34	239	Unknown	3.120 	1.6155 	0.38 	0.0395 	0.46 	Rd
35	240	Unknown	3.120 	1.5672 	0.37 	0.0384 	0.45 	Rd
36	240_DUP	Unknown	3.117 	1.5921 	0.38 	0.0390 	0.45 	Rd
37	241	Unknown	3.113 	1.4150 	0.33 	0.0346 	0.41 	Rd
38	241_SPK	Spiked	3.113 	1.8384 	0.37 	0.0450 	0.51 	Rd
39	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
40	Standard 1	Check Standard	3.113 	5.0984 	92.50 	6.2388 	41.81 	BM *
41	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
42	242	Unknown	3.113 	1.6268 	0.39 	0.0398 	0.46 	Rd
43	243	Unknown	3.113 	2.0304 	0.48 	0.0497 	0.55 	Rd
44	244	Unknown	3.113 	1.8712 	0.44 	0.0458 	0.52 	Rd
45	245	Unknown	3.113 	1.4383 	0.35 	0.0352 	0.41 	Rd
46	246	Unknown	3.113 	1.3432 	0.32 	0.0329 	0.39 	Rd
47	247	Unknown	3.113 	1.3106 	0.31 	0.0321 	0.38 	Rd
48	248	Unknown	3.113 	1.7002 	0.41 	0.0416 	0.48 	Rd
49	249	Unknown	3.103 	5184.4214 	83.83 	63.4406 	406.20 	 M *
50	250	Unknown	3.113 	1.4262 	0.36 	0.0349 	0.41 	Rd
51	250_DUP	Unknown	3.113 	1.4325 	0.36 	0.0351 	0.41 	Rd
52	251	Unknown	3.110 	5266.4995 	84.23 	64.4450 	412.87 	 M *
53	251_SPK	Spiked	3.103 	5183.2477 	82.57 	63.4263 	405.64 	 M *
54	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
55	Standard 2	Check Standard	3.110 	10.1579 	92.96 	12.4300 	82.46 	BM *
56	Lab Blank	Unknown	3.110 	0.0202 	18.00 	0.0247 	0.05 	 M 
57	252	Unknown	3.103 	5130.6444 	84.08 	62.7826 	400.43 	 M *
58	253	Unknown	3.113 	17.6703 	5.23 	0.4325 	3.58 	bMb*
59	254	Unknown	3.117 	1.4740 	0.34 	0.0361 	0.42 	Rd
60	255	Unknown	3.100 	4909.2805 	85.28 	120.1476 	766.16 	 M *
61	256	Unknown	3.110 	4731.4836 	85.31 	115.7963 	742.98 	 MB
62	257	Unknown	3.103 	2694.6570 	85.36 	65.9479 	419.07 	 M *
63	258	Unknown	3.107 	4406.8642 	84.69 	107.8517 	690.23 	 MB
64	259	Unknown	3.107 	3783.3829 	84.84 	92.5929 	588.50 	 M *
65	260	Unknown	3.107 	2150.6095 	82.48 	52.6331 	332.38 	 M *
66	260_DUP	Unknown	3.107 	2141.4051 	83.40 	52.4078 	335.23 	 M *
67	261	Unknown	3.103 	2411.7432 	81.02 	59.0240 	373.93 	 M *
68	261_SPK	Spiked	3.103 	2375.6949 	79.17 	58.1417 	368.18 	 M *
69	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
70	Standard 3	Check Standard	3.107 	20.4405 	92.96 	25.0125 	163.58 	BM *
71	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.	n.a.
72	262	Unknown	3.103 	3347.5625 	83.97 	81.9268 	521.21 	 M *
73	263	Unknown	3.100 	3848.6602 	85.20 	94.1904 	603.66 	 MB
74	264	Unknown	3.107 	4599.2675 	85.18 	112.5605 	717.46 	 M *
75	265	Unknown	3.110 	2732.3712 	86.42 	66.8709 	425.78 	 M *
76	266	Unknown	3.103 	2849.7577 	84.41 	69.7437 	442.66 	 M *
77	267	Unknown	3.107 	4751.6485 	85.37 	116.2898 	741.28 	 M *
78	268	Unknown	3.103 	2601.3403 	83.89 	63.6641 	404.69 	 M *
79	269	Unknown	3.103 	2414.1638 	83.87 	59.0832 	375.78 	 M *
80	270	Unknown	3.103 	2971.1136 	82.90 	72.7137 	465.43 	 MB
81	270_DUP	Unknown	3.103 	2974.8223 	82.90 	72.8045 	467.02 	 MB
82	271	Unknown	3.107 	1084.8260 	78.56 	26.5496 	178.94 	bMB*^
83	271_SPK	Spiked	3.110 	1085.4230 	75.12 	26.5642 	179.17 	bMB*^
Maximum			3.123 	5266.4995 	93.23 	244.1510 	1595.75 	
Average			3.110 	1528.8140 	50.93 	40.1614 	257.42 	
Minimum			3.097 	0.0181 	0.31 	0.0221 	0.05 	
Standard Deviation			0.007 	1878.6052 	41.27 	47.8849 	307.44 	
Relative Standard Deviation			0.21%	122.88%	81.04%	119.23%	119.43%	
