Inj.	Injection Name	Type 	Ret.Time	Amount	Rel.Area 	Area	Height
20	9_TEMPEST_C_H6_20230612	Unknown	5.713 	10.2618 	0.94 	0.2372 	0.65 
21	10_TEMPEST_SW_I5_20230614	Unknown	5.707 	348.8720 	6.30 	9.1697 	48.50 
22	10_TEMPEST_SW_I5_20230614_dup	Unknown	5.673 	344.1453 	6.25 	9.0455 	48.24 
23	11_TEMPEST_SW_F6_20230614	Unknown	5.680 	284.9284 	7.15 	7.4890 	40.22 
24	11_TEMPEST_SW_F6_20230614_spk	Spiked	5.670 	369.5050 	9.12 	9.7120 	51.36 
25	Standard 1	Check Standard	5.720 	0.4887 	6.75 	0.6422 	3.56 
26	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
27	12_TEMPEST_SW_E3_20230614	Unknown	5.690 	161.2745 	5.60 	4.2389 	23.19 
28	13_TEMPEST_SW_D5_20230614	Unknown	5.710 	194.2448 	5.48 	5.1055 	27.60 
29	14_TEMPEST_SW_B4_20230614	Unknown	5.673 	389.9092 	6.88 	10.2483 	53.90 
30	15_TEMPEST_SW_H6_20230614	Unknown	5.683 	218.8013 	6.52 	5.7510 	31.11 
31	16_TEMPEST_SW_C3_20230614	Unknown	5.717 	254.6519 	6.81 	6.6933 	35.70 
32	17_TEMPEST_FW_I5_20230614	Unknown	5.707 	6.5082 	1.16 	0.1711 	0.51 
33	18_TEMPEST_FW_D5_20230614	Unknown	5.713 	7.3681 	1.32 	0.1937 	0.60 
34	19_TEMPEST_FW_H3_20230614	Unknown	5.750 	9.6010 	1.68 	0.2524 	0.89 
35	20_TEMPEST_FW_C6_20230614	Unknown	5.713 	6.9070 	1.26 	0.1815 	0.55 
36	20_TEMPEST_FW_C6_20230614_dup	Unknown	5.717 	6.5898 	1.24 	0.1732 	0.53 
37	21_TEMPEST_FW_C3_20230614	Unknown	5.707 	9.5330 	1.68 	0.2506 	0.86 
38	21_TEMPEST_FW_C3_20230614_spk	Spiked	5.750 	94.7296 	14.65 	2.4899 	12.36 
39	Standard 2	Check Standard	5.720 	1.0023 	6.88 	1.3172 	7.20 
40	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
41	22_TEMPEST_C_H6_20230614	Unknown	5.623 	3.3829 	0.65 	0.0889 	0.25 
42	23_TEMPEST_SW_F6_20230617	Unknown	5.717 	207.3424 	5.87 	5.4498 	29.36 
43	24_TEMPEST_SW_E3_20230617	Unknown	5.720 	125.3188 	4.44 	3.2939 	17.95 
44	25_TEMPEST_SW_D5_20230617	Unknown	5.727 	152.0754 	4.76 	3.9971 	21.74 
45	26_TEMPEST_SW_B4_20230617	Unknown	5.733 	367.4315 	6.74 	9.6575 	50.20 
46	27_TEMPEST_SW_F4_20230617	Unknown	5.713 	214.0984 	7.23 	5.6273 	30.19 
47	28_TEMPEST_SW_C3_20230617	Unknown	5.713 	237.5144 	5.84 	6.2428 	33.45 
48	29_TEMPEST_FW_I5_20230617	Unknown	5.727 	5.4015 	0.97 	0.1420 	0.39 
49	30_TEMPEST_FW_D5_20230617	Unknown	5.740 	5.7945 	1.05 	0.1523 	0.44 
50	30_TEMPEST_FW_D5_20230617_dup	Unknown	5.730 	5.8831 	1.06 	0.1546 	0.44 
51	31_TEMPEST_FW_H6_20230617	Unknown	5.767 	10.0723 	1.81 	0.2647 	0.97 
52	31_TEMPEST_FW_H6_20230617_spk	Spiked	5.727 	95.1550 	14.92 	2.5010 	12.48 
53	Standard 3	Check Standard	5.723 	2.0195 	6.94 	2.6540 	14.31 
54	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
55	32_TEMPEST_FW_F4_20230617	Unknown	5.737 	9.0194 	1.60 	0.2371 	0.80 
56	33_TEMPEST_FW_C3_20230617	Unknown	5.733 	7.6582 	1.38 	0.2013 	0.64 
57	34_TEMPEST_C_H3_20230617	Unknown	5.760 	7.0475 	1.05 	0.1810 	0.53 
58	35_TEMPEST_SW_I5_20230627	Unknown	5.703 	314.2740 	7.13 	8.2604 	43.52 
59	36_TEMPEST_SW_F6_20230627	Unknown	5.717 	185.0510 	5.91 	4.8639 	26.11 
60	37_TEMPEST_SW_E3_20230627	Unknown	5.730 	82.9636 	3.79 	2.1806 	11.87 
61	38_TEMPEST_SW_D5_20230627	Unknown	5.767 	113.6138 	5.14 	2.9862 	16.09 
62	39_TEMPEST_SW_B4_20230627	Unknown	5.710 	261.4093 	7.16 	6.8709 	36.38 
63	40_TEMPEST_SW_H6_20230627	Unknown	5.723 	135.5781 	7.02 	3.5635 	19.22 
64	40_TEMPEST_SW_H6_20230627_dup	Unknown	5.747 	134.6079 	7.00 	3.5380 	18.96 
65	41_TEMPEST_SW_H3_20230627	Unknown	5.717 	159.0621 	7.07 	4.1808 	22.47 
66	41_TEMPEST_SW_H3_20230627_spk	Spiked	5.707 	236.0189 	10.29 	6.2035 	32.87 
67	Standard 4	Check Standard	5.700 	10.1881 	7.00 	13.3892 	67.07 
68	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
69	42_TEMPEST_SW_F4_20230627	Unknown	5.720 	126.7284 	6.03 	3.3309 	17.87 
70	43_TEMPEST_SW_C6_20230627	Unknown	5.753 	140.4608 	6.16 	3.6919 	19.65 
71	44_TEMPEST_SW_C3_20230627	Unknown	5.720 	198.2146 	6.42 	5.2099 	27.66 
72	45_TEMPEST_FW_I5_20230627	Unknown	5.743 	4.0282 	0.77 	0.1059 	0.26 
73	46_TEMPEST_FW_F6_20230627	Unknown	5.760 	4.5062 	0.83 	0.1184 	0.33 
74	47_TEMPEST_FW_E3_20230627	Unknown	5.743 	7.5004 	1.31 	0.1971 	0.60 
75	48_TEMPEST_FW_D5_20230627	Unknown	5.730 	5.5125 	0.99 	0.1449 	0.39 
76	49_TEMPEST_FW_B4_20230627	Unknown	5.770 	6.6033 	1.25 	0.1736 	0.54 
77	50_TEMPEST_FW_H6_20230627	Unknown	5.730 	8.9315 	1.57 	0.2348 	0.76 
78	50_TEMPEST_FW_H6_20230627_dup	Unknown	5.737 	8.9357 	1.57 	0.2349 	0.76 
79	51_TEMPEST_FW_H3_20230627	Unknown	5.767 	7.2610 	1.31 	0.1908 	0.60 
80	51_TEMPEST_FW_H3_20230627_spk	Spiked	5.733 	96.3773 	15.12 	2.5332 	12.40 
81	Standard 5	Check Standard	5.657 	20.2647 	7.00 	26.6318 	123.99 
82	Lab Blank	Unknown	5.263 	0.0008 	0.66 	0.0011 	0.00 
83	52_TEMPEST_FW_F4_20230627	Unknown	5.750 	6.3186 	1.18 	0.1661 	0.49 
84	53_TEMPEST_FW_C3_20230627	Unknown	5.740 	5.1660 	0.95 	0.1358 	0.37 
85	54_TEMPEST_C_I5_20230628	Unknown	5.747 	4.0061 	0.69 	0.1053 	0.27 
86	55_TEMPEST_C_F6_20230628	Unknown	5.473 	3.9735 	0.75 	0.1044 	0.40 
87	56_TEMPEST_C_E3_20230628	Unknown	5.750 	4.3306 	0.78 	0.1138 	0.27 
88	57_TEMPEST_C_D5_20230628	Unknown	5.727 	4.7361 	0.86 	0.1245 	0.34 
89	58_TEMPEST_C_B4_20230628	Unknown	5.777 	3.6789 	0.65 	0.0967 	0.26 
90	59_TEMPEST_C_H6_20230628	Unknown	5.753 	4.5655 	0.79 	0.1200 	0.29 
91	60_TEMPEST_C_H3_20230628	Unknown	5.737 	6.2648 	1.12 	0.1647 	0.47 
92	60_TEMPEST_C_H3_20230628_dup	Unknown	5.743 	6.0865 	1.09 	0.1600 	0.46 
93	61_TEMPEST_C_F4_20230628	Unknown	5.773 	7.3978 	1.31 	0.1944 	0.61 
94	61_TEMPEST_C_F4_20230628_spk	Spiked	5.737 	94.3948 	14.55 	2.4811 	12.11 
95	Standard 1	Check Standard	5.770 	0.4933 	6.77 	0.6483 	3.48 
96	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
97	62_TEMPEST_C_C6_20230628	Unknown	5.723 	4.2888 	0.81 	0.1127 	0.29 
98	63_TEMPEST_SW_F6_20230707	Unknown	5.770 	146.2335 	6.16 	3.8436 	20.29 
99	64_TEMPEST_SW_E3_20230707	Unknown	5.747 	68.1391 	3.60 	1.7910 	9.62 
100	65_TEMPEST_SW_D5_20230707	Unknown	5.747 	98.2683 	6.41 	2.5829 	13.81 
101	66_TEMPEST_SW_B4_20230707	Unknown	5.757 	233.1146 	7.43 	6.1272 	31.98 
102	67_TEMPEST_SW_C3_20230707	Unknown	5.730 	202.4973 	6.50 	5.3224 	28.09 
103	68_TEMPEST_FW_I5_20230707	Unknown	5.747 	4.4897 	0.81 	0.1180 	0.28 
104	69_TEMPEST_FW_D5_20230707	Unknown	5.767 	4.9076 	0.86 	0.1290 	0.35 
105	70_TEMPEST_FW_H6_20230707	Unknown	5.747 	7.6144 	1.42 	0.2001 	0.64 
106	70_TEMPEST_FW_H6_20230707_dup	Unknown	5.753 	7.6948 	1.43 	0.2023 	0.64 
107	71_TEMPEST_FW_F4_20230707	Unknown	5.733 	12.4375 	1.21 	0.2875 	0.76 
108	71_TEMPEST_FW_F4_20230707_spk	Spiked	5.743 	110.5120 	9.92 	2.5547 	11.84 
109	Standard 2	Check Standard	5.747 	1.0088 	6.86 	1.3258 	7.06 
110	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
111	Lab Blank	Unknown	n.a.	n.a.	n.a.	n.a.	n.a.
112	72_TEMPEST_FW_C3_20230707	Unknown	5.747 	5.0982 	0.92 	0.1340 	0.34 
113	73_TEMPEST_C_I5_20230710	Unknown	5.787 	4.8045 	0.75 	0.1263 	0.33 
114	74_TEMPEST_C_H6_20230710	Unknown	5.597 	5.5838 	0.95 	0.1468 	0.36 
115	75_TEMPEST_C_H6_20230707	Unknown	5.763 	5.0447 	0.89 	0.1326 	0.31 
116	76_TEMPEST_C_C6_20230710	Unknown	5.763 	4.8908 	0.83 	0.1285 	0.34 
117	77_TEMPEST_SW_I5_20230807	Unknown	5.757 	112.0355 	12.68 	2.9447 	13.37 
118	78_TEMPEST_SW_F6_20230807	Unknown	5.750 	94.7191 	8.01 	2.4896 	12.54 
119	79_TEMPEST_SW_E3_20230807	Unknown	5.783 	64.4411 	6.06 	1.6938 	8.53 
120	80_TEMPEST_SW_D5_20230807	Unknown	5.750 	53.4867 	7.25 	1.4058 	6.12 
121	80_TEMPEST_SW_D5_20230807_dup	Unknown	5.750 	53.2585 	7.24 	1.3998 	6.09 
122	81_TEMPEST_SW_B4_20230807	Unknown	5.767 	100.7879 	8.44 	2.6491 	13.21 
123	81_TEMPEST_SW_B4_20230807_spk	Spiked	5.730 	185.2020 	14.44 	4.8678 	24.31 
124	Lab Blank	Unknown	5.247 	0.0012 	1.62 	0.0016 	0.01 
125	Standard 1	Check Standard	5.750 	0.4990 	6.79 	0.6558 	3.33 
126	Standard 2	Check Standard	5.773 	1.0184 	6.91 	1.3384 	6.69 
127	Standard 3	Check Standard	5.743 	2.0368 	6.92 	2.6767 	13.40 
128	Standard 4	Check Standard	5.700 	10.2554 	6.97 	13.4777 	64.57 
129	Standard 5	Check Standard	5.700 	20.4075 	6.99 	26.8194 	119.41 
130	Lab Blank	Unknown	5.757 	0.0088 	7.10 	0.0115 	0.05 
Maximum			5.787 	423.1609 	15.12 	26.8194 	125.27 
Average			5.716 	78.0880 	4.62 	3.1734 	16.03 
Minimum			5.247 	0.0008 	0.65 	0.0011 	0.00 
Standard Deviation			0.074 	107.0348 	3.63 	4.9993 	24.29 
Relative Standard Deviation			1.29%	137.07%	78.55%	157.54%	151.55%
